文件名,方块ID 中文名,匹配方式
sanriokuromi_bed.png,1837 酷洛米公主床,贴图列精确
sanriokuromi_chair.png,1839 酷洛米公主椅,贴图列精确
sanriokuromi_closet.png,1838 酷洛米衣柜,贴图列精确
sanriokuromi_liuyanban.png,1840 酷洛米留言牌,贴图列精确
sanriokuromi_rail.png,1842 酷洛米围栏,贴图列精确
sanriokuromi_sofa.png,1836 酷洛米沙发,贴图列精确
sanriokuromi_table.png,1835 酷洛米餐桌,贴图列精确
sanriokuromi_zipai.png,1841 酷洛米字牌,贴图列精确
sanriomelody.png,1852 美乐蒂方块,贴图列精确
sanriomelody_bed.png,1846 美乐蒂公主床,贴图列精确
sanriomelody_chair.png,1848 美乐蒂公主椅,贴图列精确
sanriomelody_closet.png,1847 美乐蒂衣柜; 201501 田园衣柜,贴图列精确
sanriomelody_door.png,1853 美乐蒂门,贴图列精确
sanriomelody_liuyanban.png,1849 美乐蒂留言牌,贴图列精确
sanriomelody_rail.png,1851 美乐蒂围栏,贴图列精确
sanriomelody_sofa.png,1845 美乐蒂沙发,贴图列精确
sanriomelody_table.png,1844 美乐蒂餐桌,贴图列精确
sanriomelody_zipai.png,1850 美乐蒂字牌,贴图列精确
sanriopurin.png,1872 布丁狗方块,贴图列精确
sanriopurin_bed.png,1864 布丁狗床,贴图列精确
sanriopurin_chair.png,1867 布丁狗椅子,贴图列精确
sanriopurin_closet.png,1863 布丁狗衣柜,贴图列精确
sanriopurin_door.png,1868 布丁狗门,贴图列精确
sanriopurin_liuyanban.png,1871 布丁狗留言牌,贴图列精确
sanriopurin_liuyanban..png,1872 布丁狗方块,贴图列+_liuyanban.
sanriopurin_rail.png,1869 布丁狗围栏,贴图列精确
sanriopurin_sofa.png,1865 布丁狗沙发,贴图列精确
sanriopurin_table.png,1866 布丁狗桌子,贴图列精确
sanriopurin_zipai.png,1870 布丁狗字牌,贴图列精确
sanriotwinstar.png,1883 双子星方块,贴图列精确
sanriotwinstar_bed.png,1875 双子星床,贴图列精确
sanriotwinstar_chair.png,1878 双子星椅子,贴图列精确
sanriotwinstar_closet.png,1874 双子星衣柜,贴图列精确
sanriotwinstar_door.png,1879 双子星门,贴图列精确
sanriotwinstar_liuyanban.png,1882 双子星留言牌,贴图列精确
sanriotwinstar_rail.png,1880 双子星围栏,贴图列精确
sanriotwinstar_sofa.png,1876 双子星沙发,贴图列精确
sanriotwinstar_table.png,1877 双子星桌子,贴图列精确
sanriotwinstar_zipai.png,1881 双子星字牌,贴图列精确
sapling_acacia.png,151006 金合欢树苗,贴图列精确
sapling_albinosmallstarshadow.png,,
sapling_arbor.png,382 雨林乔木树苗,贴图列精确
sapling_banana.png,383 香蕉树苗,贴图列精确
sapling_banana_mix.png,383 香蕉树苗,贴图列+_mix
sapling_birch.png,214 白杨木树苗; 1505 白杨树苗,贴图列精确
sapling_breadtree.png,151007 猴面包树树苗,贴图列精确
sapling_bush.png,380 灌木丛树苗; 762 枯灌木丛树苗,贴图列精确
sapling_cathaya.png,213 落叶松树苗; 1504 落叶松树苗,贴图列精确
sapling_coconut_middle.png,,
sapling_coconut_seed.png,292 椰树苗,贴图列精确
sapling_deadbush.png,762 枯灌木丛树苗,贴图列精确
sapling_fengxiang.png,151202 枫香树树苗,贴图列精确
sapling_fruittree.png,212 樱桃木树苗; 1503 果木树苗,贴图列精确
sapling_giantglowmushroom.png,151207 巨大荧菇苗,贴图列精确
sapling_glowing_tree.png,,
sapling_lanhuaying.png,151203 蓝花楹树苗,贴图列精确
sapling_peachblossom.png,256 桃花树苗,贴图列精确
sapling_phoebe.png,216 楠木树苗; 345 野生棉花树苗（废弃）,贴图列精确
sapling_populus.png,476 胡杨苗,贴图列精确
sapling_populus1.png,1508 胡杨树苗,贴图列精确
sapling_qiuhuyang.png,151204 秋胡杨树苗,贴图列精确
sapling_redwood.png,215 红杉树苗,贴图列精确
sapling_sacredtree.png,591 神圣树种子,贴图列精确
sapling_sacredtree_emi.png,591 神圣树种子,贴图列+_emi
sapling_smallstarshadow.png,151205 小星影树苗,贴图列精确
sapling_starshadow.png,151206 星影树苗,贴图列精确
sapling_voidtree.png,200409 虚空果树树苗,贴图列精确
sapling_walnut.png,217 核桃树苗; 1506 胡桃树苗,贴图列精确
sapling_yinxing.png,151201 银杏树树苗,贴图列精确
saplings_big.png,,
saplings_small.png,,
scatteredstone.png,110 散落的石块,贴图列精确
scatteredstone_mix.png,110 散落的石块,贴图列+_mix
school_chair.png,390001 课椅,贴图列精确
school_chair_matcap.png,390001 课椅,贴图列+_matcap
school_chair_mix.png,390001 课椅,贴图列+_mix
school_clock.png,390005 时钟,贴图列精确
school_clock_mix.png,390005 时钟,贴图列+_mix
school_desk.png,390002 讲台,贴图列精确
school_desk_mix.png,390002 讲台,贴图列+_mix
school_door.png,390007 教室门,贴图列精确
school_door_mix.png,390007 教室门,贴图列+_mix
school_door_screengrass.png,390007 教室门,贴图列+_screengrass
school_easel.png,390009 画板,贴图列精确
school_easel_mix.png,390009 画板,贴图列+_mix
school_fence.png,390006 运动场围栏,贴图列精确
school_fence_door.png,390022 运动场围栏门,贴图列精确
school_fence_door_matcap.png,390022 运动场围栏门,贴图列+_matcap
school_fence_door_mix.png,390022 运动场围栏门,贴图列+_mix
school_fence_matcap.png,390006 运动场围栏,贴图列+_matcap
school_fence_mix.png,390006 运动场围栏,贴图列+_mix
school_lights.png,390004 条形吊灯,贴图列精确
school_lights_emi.png,390004 条形吊灯,贴图列+_emi
school_lights_mix.png,390004 条形吊灯,贴图列+_mix
school_lockers.png,390008 学校储物柜,贴图列精确
school_lockers_mix.png,390008 学校储物柜,贴图列+_mix
school_menpai.png,390003 教室门牌,贴图列精确
school_menpai_mix.png,390003 教室门牌,贴图列+_mix
school_table.png,390000 课桌,贴图列精确
school_table_matcap.png,390000 课桌,贴图列+_matcap
school_table_mix.png,390000 课桌,贴图列+_mix
school_windows.png,390012 木框玻璃窗,贴图列精确
school_windows_mix.png,390012 木框玻璃窗,贴图列+_mix
scifi_bathtub.png,1654 科幻浴缸,贴图列精确
scifi_bathtub_rgb.png,1654 科幻浴缸,贴图列+_rgb
scifi_bed.png,1646 科幻床,贴图列精确
scifi_bed_rgb.png,1646 科幻床,贴图列+_rgb
scifi_brick_side.png,1667 科幻砖,贴图列+_side
scifi_brick_top.png,1667 科幻砖,贴图列+_top
scifi_cabinet.png,1656 科幻橱柜,贴图列精确
scifi_cabinet_rgb.png,1656 科幻橱柜,贴图列+_rgb
scifi_ceiling_light.png,1661 科幻吊灯,贴图列精确
scifi_ceiling_light_emi.png,1661 科幻吊灯,贴图列+_emi
scifi_ceiling_light_rgb.png,1661 科幻吊灯,贴图列+_rgb
scifi_chair.png,1652 科幻椅子,贴图列精确
scifi_chair_rgb.png,1652 科幻椅子,贴图列+_rgb
scifi_closet.png,1655 科幻衣柜,贴图列精确
scifi_closet_rgb.png,1655 科幻衣柜,贴图列+_rgb
scifi_desk.png,1648 科幻书桌,贴图列精确
scifi_desk_rgb.png,1648 科幻书桌,贴图列+_rgb
scifi_door.png,1663 科幻门,贴图列精确
scifi_door_rgb.png,1663 科幻门,贴图列+_rgb
scifi_erect_light.png,1660 科幻立体灯,贴图列精确
scifi_erect_light_emi.png,1660 科幻立体灯,贴图列+_emi
scifi_erect_light_rgb.png,1660 科幻立体灯,贴图列+_rgb
scifi_group_cabinet.png,1658 科幻组合柜,贴图列精确
scifi_group_cabinet_rgb.png,1658 科幻组合柜,贴图列+_rgb
scifi_half_brick_side.png,1668 科幻半砖,贴图列+_side
scifi_half_brick_top.png,1668 科幻半砖,贴图列+_top
scifi_half_cabinet.png,1657 科幻半格橱柜,贴图列精确
scifi_half_cabinet_rgb.png,1657 科幻半格橱柜,贴图列+_rgb
scifi_rail.png,1669 科幻围栏,贴图列精确
scifi_rail_rgb.png,1669 科幻围栏,贴图列+_rgb
scifi_screen.png,1659 科幻屏风,贴图列精确
scifi_screen_rgb.png,1659 科幻屏风,贴图列+_rgb
scifi_screen_screengrass.png,1659 科幻屏风,贴图列+_screengrass
scifi_screen_screengrass_emi.png,1659 科幻屏风,贴图列+_screengrass
scifi_sofa.png,1647 科幻沙发,贴图列精确
scifi_sofa_rgb.png,1647 科幻沙发,贴图列+_rgb
scifi_stairs.png,1665 科幻楼梯,贴图列精确
scifi_stairs_mix.png,1665 科幻楼梯,贴图列+_mix
scifi_stairs_rgb.png,1665 科幻楼梯,贴图列+_rgb
scifi_table.png,1649 科幻餐桌,贴图列精确
scifi_table_rgb.png,1649 科幻餐桌,贴图列+_rgb
scifi_tea_table.png,1650 科幻茶几,贴图列精确
scifi_tea_table_rgb.png,1650 科幻茶几,贴图列+_rgb
scifi_toilet.png,1653 科幻马桶,贴图列精确
scifi_toilet_rgb.png,1653 科幻马桶,贴图列+_rgb
scifi_wall1_side.png,1666 科幻墙砖,贴图列+数字_side
scifi_wall_light.png,1662 科幻壁灯,贴图列精确
scifi_wall_light_emi.png,1662 科幻壁灯,贴图列+_emi
scifi_wall_light_rgb.png,1662 科幻壁灯,贴图列+_rgb
scifi_wall_side.png,1666 科幻墙砖,贴图列+_side
scifi_wall_top.png,1666 科幻墙砖,贴图列+_top
scifi_wash_table.png,1651 科幻洗手台,贴图列精确
scifi_wash_table_rgb.png,1651 科幻洗手台,贴图列+_rgb
scifi_window.png,1664 科幻窗,贴图列精确
scifi_window_rgb.png,1664 科幻窗,贴图列+_rgb
scifi_window_screengrass.png,1664 科幻窗,贴图列+_screengrass
scopper_hammer.png,782 黄铜创造锤方块,贴图列精确
sculptures_sacrifice_base0.png,,
sculptures_sacrifice_base1.png,,
sculptures_sacrifice_base2.png,,
sculptures_wildlings_base0.png,200012 木质野人战士雕像; 200013 银质野人战士雕像; 200014 金质野人战士雕像,贴图列+_base0
sculptures_wildlings_base1.png,200012 木质野人战士雕像; 200013 银质野人战士雕像; 200014 金质野人战士雕像,贴图列+_base1
sculptures_wildlings_base1_emi.png,200012 木质野人战士雕像; 200013 银质野人战士雕像; 200014 金质野人战士雕像,贴图列+_base1
sealed_woodendoor.png,200369 密封的木门,贴图列精确
sealed_woodendoor_mix.png,200369 密封的木门,贴图列+_mix
seamless_mithsilver_block.png,150916 无缝铁块,贴图列精确
seamless_mithsilver_block_matcap.png,150916 无缝铁块,贴图列+_matcap
seamless_mithsilver_block_mix.png,150916 无缝铁块,贴图列+_mix
seaweed.png,246 海带,贴图列精确
seaweed2_bottom.png,246 海带,贴图列+数字_bottom
seaweed2_top.png,246 海带,贴图列+数字_top
seaweed_bottom.png,246 海带,贴图列+_bottom
seaweed_emi.png,246 海带,贴图列+_emi
seaweed_top.png,246 海带,贴图列+_top
sedimentaryrock_side.png,23 深积岩,贴图列+_side
sedimentaryrock_side_mix.png,23 深积岩,贴图列+_side
sedimentaryrock_top.png,23 深积岩,贴图列+_top
sedimentaryrock_top_mix.png,23 深积岩,贴图列+_top
sensorblock.png,1032 感应方块; 1189 螺旋推进器,贴图列精确
sensorblock_emi.png,1032 感应方块; 1189 螺旋推进器,贴图列+_emi
sensorblock_mix.png,1032 感应方块; 1189 螺旋推进器,贴图列+_mix
sensorblock_off.png,1032 感应方块; 1189 螺旋推进器,贴图列+_off
sensorblock_off_mix.png,1032 感应方块; 1189 螺旋推进器,贴图列+_off
sensorblock_top.png,1189 螺旋推进器,贴图列精确
sesame.png,1512 芝麻,贴图列精确
sf_blue01.png,1102 镜冰,贴图列精确
sf_blue01_emi.png,1102 镜冰,贴图列+_emi
sf_blue01_mix.png,1102 镜冰,贴图列+_mix
sf_blue02.png,1103 冰灯,贴图列精确
sf_blue02_emi.png,1103 冰灯,贴图列+_emi
sf_blue02_mix.png,1103 冰灯,贴图列+_mix
sf_blue04.png,1104 花纹星能块,贴图列精确
sf_blue04_emi.png,1104 花纹星能块,贴图列+_emi
sf_blue04_mix.png,1104 花纹星能块,贴图列+_mix
sf_blue05_side.png,1105 星能铁块,贴图列+_side
sf_blue05_side_emi.png,1105 星能铁块,贴图列+_side
sf_blue05_side_mix.png,1105 星能铁块,贴图列+_side
sf_blue05_top.png,1105 星能铁块,贴图列+_top
sf_blue05_top_emi.png,1105 星能铁块,贴图列+_top
sf_blue05_top_mix.png,1105 星能铁块,贴图列+_top
sf_blue08_side.png,1106 星能铁板,贴图列+_side
sf_blue08_side_emi.png,1106 星能铁板,贴图列+_side
sf_blue08_side_mix.png,1106 星能铁板,贴图列+_side
sf_blue08_top.png,1106 星能铁板,贴图列+_top
sf_blue08_top_mix.png,1106 星能铁板,贴图列+_top
sf_metel01.png,1120 旧铁块; 1121 旧铁块; 1122 旧铁块; 1123 旧铁块; 1124 旧铁块; 1125 旧铁块; 1126 旧铁块; 1127 旧铁块; 1128 旧铁块; 1129 旧铁块; 1130 旧铁块; 1131 旧铁块; 1132 旧铁块; 1133 旧铁块; 1134 旧铁块; 1135 旧铁块; 1972 旧铁块; 1973 旧铁块; 1974 旧铁块; 1975 旧铁块; 1976 旧铁块; 1977 旧铁块; 1978 旧铁块; 1979 旧铁块; 1980 旧铁块; 1981 旧铁块; 1982 旧铁块; 1983 旧铁块; 170011 铁制三棱柱; 171011 铁制弧板; 172011 铁制薄弧板; 173011 铁制大薄弧板; 174011 铁制竖薄弧板; 175011 铁制大竖薄弧板; 176011 铁制棱锥; 200013 银质野人战士雕像; 200016 银质野人祭司雕像; 200019 银质野人投矛手雕像; 200022 银质野萌宝雕像; 200025 银质毒素野人祭司雕像; 200028 银质治疗野人祭司雕像; 200031 银质雷电野人祭司雕像; 200034 银质火焰野人祭司雕像; 200037 银质蝙蝠雕像; 200040 银质符文怪雕像; 200043 银质虚空使徒雕像; 200046 银质海盗掠夺者雕像; 200049 银质海盗猎手雕像; 200052 银质爆爆蛋雕像; 200055 银质毒尾蝎雕像; 200058 银质海灵守卫雕像; 200061 银质沙灵守卫雕像; 200064 银质熔岩巨人雕像; 200067 银质硫磺弓手雕像; 200070 银质萌眼叮叮雕像; 200073 银质萌眼咚咚雕像; 200076 银质萌眼当当雕像; 200079 银质萌眼咻咻雕像; 200082 银质冰灵守卫雕像; 200085 银质寒霜野人祭司雕像; 200088 银质小型海盗船雕像; 200091 银质中型海盗船雕像; 200094 银质大型海盗船雕像,贴图列精确
sf_metel01_mix.png,1120 旧铁块; 1121 旧铁块; 1122 旧铁块; 1123 旧铁块; 1124 旧铁块; 1125 旧铁块; 1126 旧铁块; 1127 旧铁块; 1128 旧铁块; 1129 旧铁块; 1130 旧铁块; 1131 旧铁块; 1132 旧铁块; 1133 旧铁块; 1134 旧铁块; 1135 旧铁块; 1972 旧铁块; 1973 旧铁块; 1974 旧铁块; 1975 旧铁块; 1976 旧铁块; 1977 旧铁块; 1978 旧铁块; 1979 旧铁块; 1980 旧铁块; 1981 旧铁块; 1982 旧铁块; 1983 旧铁块; 170011 铁制三棱柱; 171011 铁制弧板; 172011 铁制薄弧板; 173011 铁制大薄弧板; 174011 铁制竖薄弧板; 175011 铁制大竖薄弧板; 176011 铁制棱锥; 200013 银质野人战士雕像; 200016 银质野人祭司雕像; 200019 银质野人投矛手雕像; 200022 银质野萌宝雕像; 200025 银质毒素野人祭司雕像; 200028 银质治疗野人祭司雕像; 200031 银质雷电野人祭司雕像; 200034 银质火焰野人祭司雕像; 200037 银质蝙蝠雕像; 200040 银质符文怪雕像; 200043 银质虚空使徒雕像; 200046 银质海盗掠夺者雕像; 200049 银质海盗猎手雕像; 200052 银质爆爆蛋雕像; 200055 银质毒尾蝎雕像; 200058 银质海灵守卫雕像; 200061 银质沙灵守卫雕像; 200064 银质熔岩巨人雕像; 200067 银质硫磺弓手雕像; 200070 银质萌眼叮叮雕像; 200073 银质萌眼咚咚雕像; 200076 银质萌眼当当雕像; 200079 银质萌眼咻咻雕像; 200082 银质冰灵守卫雕像; 200085 银质寒霜野人祭司雕像; 200088 银质小型海盗船雕像; 200091 银质中型海盗船雕像; 200094 银质大型海盗船雕像,贴图列+_mix
sf_metel02.png,1113 竖纹铁板,贴图列精确
sf_metel02_matcap.png,1113 竖纹铁板,贴图列+_matcap
sf_metel02_mix.png,1113 竖纹铁板,贴图列+_mix
sf_old_01.png,1114 锈铁板,贴图列精确
sf_old_01_matcap.png,1114 锈铁板,贴图列+_matcap
sf_old_01_mix.png,1114 锈铁板,贴图列+_mix
sf_old_02.png,1115 条纹锈铁板,贴图列精确
sf_old_02_matcap.png,1115 条纹锈铁板,贴图列+_matcap
sf_old_02_mix.png,1115 条纹锈铁板,贴图列+_mix
sf_old_03.png,1116 镂空锈铁板,贴图列精确
sf_old_03_matcap.png,1116 镂空锈铁板,贴图列+_matcap
sf_old_03_mix.png,1116 镂空锈铁板,贴图列+_mix
sf_old_04_side.png,1117 星能锈铁块,贴图列+_side
sf_old_04_side_emi.png,1117 星能锈铁块,贴图列+_side
sf_old_04_side_mix.png,1117 星能锈铁块,贴图列+_side
sf_old_04_top.png,1117 星能锈铁块,贴图列+_top
sf_old_04_top_emi.png,1117 星能锈铁块,贴图列+_top
sf_old_04_top_mix.png,1117 星能锈铁块,贴图列+_top
sf_purple_side.png,1107 紫线铁块,贴图列+_side
sf_purple_side_emi.png,1107 紫线铁块,贴图列+_side
sf_purple_side_mix.png,1107 紫线铁块,贴图列+_side
sf_purple_top.png,1107 紫线铁块,贴图列+_top
sf_purple_top_emi.png,1107 紫线铁块,贴图列+_top
sf_purple_top_mix.png,1107 紫线铁块,贴图列+_top
sf_silvery01.png,1108 厚铁板,贴图列精确
sf_silvery01_matcap.png,1108 厚铁板,贴图列+_matcap
sf_silvery01_mix.png,1108 厚铁板,贴图列+_mix
sf_silvery02.png,,
sf_silvery03.png,1109 镂空铁板,贴图列精确
sf_silvery03_matcap.png,1109 镂空铁板,贴图列+_matcap
sf_silvery03_mix.png,1109 镂空铁板,贴图列+_mix
sf_white_side.png,1110 实验室灯,贴图列+_side
sf_white_side_emi.png,1110 实验室灯,贴图列+_side
sf_white_side_mix.png,1110 实验室灯,贴图列+_side
sf_white_top.png,1110 实验室灯,贴图列+_top
sf_white_top_emi.png,1110 实验室灯,贴图列+_top
sf_white_top_mix.png,1110 实验室灯,贴图列+_top
sf_yellow02_side.png,1118 荧光灯,贴图列+_side
sf_yellow02_side_emi.png,1118 荧光灯,贴图列+_side
sf_yellow02_side_mix.png,1118 荧光灯,贴图列+_side
sf_yellow02_top.png,1118 荧光灯,贴图列+_top
sf_yellow02_top_emi.png,1118 荧光灯,贴图列+_top
sf_yellow02_top_mix.png,1118 荧光灯,贴图列+_top
sf_yellow03.png,1119 花纹铁块,贴图列精确
sf_yellow03_matcap.png,1119 花纹铁块,贴图列+_matcap
sf_yellow03_mix.png,1119 花纹铁块,贴图列+_mix
shafa.png,878 沙发测试,贴图列精确
shafa_wood.png,967 沙发; 972 象牙白沙发; 977 松木沙发,贴图列精确
shafa_wood2.png,972 象牙白沙发,贴图列精确
shafa_wood2_mix.png,972 象牙白沙发,贴图列+_mix
shafa_wood3.png,977 松木沙发,贴图列精确
shafa_wood3_mix.png,977 松木沙发,贴图列+_mix
shafa_wood_mix.png,967 沙发; 972 象牙白沙发; 977 松木沙发,贴图列+_mix
shaft.png,150701 基础传动轴; 150702 铜制传动轴; 150703 铁制传动轴; 150704 铝制传动轴,贴图列精确
